id_egresso,meses_desde_formacao,idade_egresso,nivel_cargo,renda_mensal_estimada,area_atuacao,modalidade_graduacao,tipo_empresa,satisfacao_graduacao_nps,engajamento_alumni_score,bolsista_graduacao,potencial_matricula_pos
5362,33,27,Sênior,12200.5,Tecnologia,Presencial,Iniciativa Privada,7,2,0,0
5363,83,32,Sênior,12843.27,Tecnologia,Presencial,Iniciativa Privada,8,97,1,0
5364,74,33,Sênior,11099.56,Tecnologia,Presencial,Iniciativa Privada,4,72,0,0
5365,64,28,Sênior,12957.48,Tecnologia,Presencial,Iniciativa Privada,7,4,1,0
5366,38,26,Pleno,6703.81,Tecnologia,Presencial,Iniciativa Privada,5,92,1,0
5367,67,28,Sênior,12085.37,Biológicas,Presencial,Iniciativa Privada,5,4,0,0
5368,55,28,Júnior,3349.42,Exatas,Presencial,Iniciativa Privada,9,44,1,0
5369,117,29,Sênior,10739.91,Tecnologia,EAD,Iniciativa Privada,9,63,1,0
5370,110,35,Sênior,11766.95,Tecnologia,Presencial,Iniciativa Privada,6,63,1,0
5371,24,24,Sênior,10907.26,Exatas,Presencial,Setor Público,8,42,1,0
5372,91,34,Sênior,12407.63,Tecnologia,EAD,Iniciativa Privada,8,42,1,0
5373,74,27,Gestão,16491.57,Biológicas,Presencial,ONG,5,50,0,0
5374,71,28,Sênior,11847.18,Tecnologia,Presencial,Autônomo/PJ,6,12,1,0
5375,99,30,Gestão,17167.68,Biológicas,Híbrido,Iniciativa Privada,8,89,1,1
5376,52,27,Sênior,8263.03,Humanas,EAD,Autônomo/PJ,8,72,0,0
5377,44,29,Pleno,6904.3,Biológicas,EAD,Iniciativa Privada,10,67,0,1
5378,73,29,Sênior,12460.0,Tecnologia,Presencial,Iniciativa Privada,6,94,1,0
5379,38,24,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,7,68,1,0
5380,18,28,Júnior,1652.94,Exatas,Presencial,Iniciativa Privada,5,6,1,0
5381,89,32,Sem vínculo,0.0,Biológicas,Híbrido,Desempregado,9,91,1,0
5382,59,29,Pleno,6635.78,Humanas,Híbrido,Setor Público,10,77,1,1
5383,12,27,Júnior,3984.68,Humanas,EAD,Iniciativa Privada,8,87,1,1
5384,84,32,Gestão,17105.29,Tecnologia,EAD,Iniciativa Privada,10,41,1,0
5385,92,31,Sênior,11169.55,Exatas,EAD,Iniciativa Privada,10,4,1,0
5386,19,21,Júnior,3092.64,Tecnologia,Presencial,Iniciativa Privada,7,46,0,0
5387,92,31,Sênior,9932.7,Exatas,Presencial,Iniciativa Privada,7,47,0,0
5388,24,24,Pleno,5679.08,Tecnologia,Híbrido,Autônomo/PJ,7,97,1,0
5389,59,28,Sênior,13550.89,Tecnologia,Presencial,Iniciativa Privada,7,91,1,0
5390,98,30,Gestão,17711.43,Humanas,Híbrido,Iniciativa Privada,4,46,1,0
5391,25,24,Pleno,6210.43,Biológicas,EAD,Iniciativa Privada,4,7,0,0
5392,34,22,Pleno,5861.8,Humanas,EAD,ONG,9,20,1,0
5393,29,23,Pleno,7876.86,Humanas,Presencial,Iniciativa Privada,6,87,1,0
5394,87,34,Gestão,16253.35,Biológicas,Presencial,Iniciativa Privada,5,23,0,0
5395,68,31,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,6,12,0,0
5396,79,26,Pleno,7572.7,Tecnologia,Presencial,Iniciativa Privada,10,14,0,0
5397,110,35,Sênior,9733.75,Humanas,EAD,Iniciativa Privada,4,88,0,0
5398,62,30,Pleno,6280.82,Exatas,EAD,Autônomo/PJ,6,52,1,0
5399,13,26,Pleno,8021.24,Exatas,Presencial,Autônomo/PJ,6,91,1,0
5400,95,31,Gestão,16296.44,Tecnologia,EAD,Iniciativa Privada,7,71,1,0
5401,67,27,Sênior,10416.76,Exatas,Presencial,Iniciativa Privada,8,30,1,0
5402,34,25,Pleno,6371.05,Exatas,Presencial,Autônomo/PJ,4,70,1,0
5403,79,29,Gestão,18177.48,Tecnologia,Presencial,Iniciativa Privada,4,50,1,0
5404,22,27,Sem vínculo,0.0,Exatas,EAD,Desempregado,6,46,1,0
5405,71,27,Sênior,12695.09,Exatas,Híbrido,Iniciativa Privada,8,38,0,0
5406,11,26,Júnior,3187.72,Biológicas,Presencial,Iniciativa Privada,6,80,1,0
5407,63,25,Sênior,11127.95,Biológicas,Presencial,Iniciativa Privada,5,56,0,0
5408,74,27,Sênior,12481.74,Biológicas,Presencial,Autônomo/PJ,4,49,1,0
5409,33,29,Pleno,7370.0,Biológicas,Presencial,ONG,7,56,0,0
5410,67,25,Gestão,17472.12,Tecnologia,Presencial,Setor Público,7,34,1,0
5411,46,25,Sem vínculo,0.0,Biológicas,Híbrido,Desempregado,7,85,1,0
5412,74,28,Gestão,15527.76,Exatas,Híbrido,Iniciativa Privada,9,6,0,0
5413,87,28,Sênior,12776.8,Humanas,Presencial,Iniciativa Privada,9,52,0,1
5414,95,33,Pleno,7523.9,Tecnologia,EAD,Autônomo/PJ,4,9,1,0
5415,89,31,Sênior,9818.52,Biológicas,EAD,ONG,4,91,1,0
5416,46,27,Pleno,7213.69,Tecnologia,Híbrido,Autônomo/PJ,7,38,0,0
5417,54,25,Júnior,4943.2,Tecnologia,Presencial,Autônomo/PJ,10,57,0,0
5418,96,32,Gestão,16114.97,Biológicas,EAD,Iniciativa Privada,4,92,0,0
5419,54,27,Júnior,2458.88,Humanas,Híbrido,Iniciativa Privada,7,34,0,0
5420,81,30,Sem vínculo,0.0,Exatas,Híbrido,Desempregado,5,58,1,0
5421,76,30,Sênior,8887.32,Humanas,EAD,Iniciativa Privada,5,21,1,0
5422,8,24,Júnior,3469.63,Tecnologia,Presencial,Iniciativa Privada,5,8,0,0
5423,15,24,Júnior,3635.7,Humanas,EAD,Setor Público,6,99,1,0
5424,103,34,Sênior,12758.66,Tecnologia,Presencial,Iniciativa Privada,6,7,0,0
5425,94,31,Pleno,6476.32,Biológicas,Presencial,Autônomo/PJ,8,93,0,0
5426,40,28,Pleno,6123.23,Exatas,Presencial,Iniciativa Privada,8,93,0,0
5427,85,30,Sênior,11650.88,Biológicas,Presencial,Autônomo/PJ,8,57,0,0
5428,7,21,Júnior,3143.83,Exatas,Presencial,Setor Público,5,94,0,0
5429,29,22,Pleno,7249.12,Exatas,Presencial,Setor Público,5,21,0,0
5430,79,27,Sênior,10768.36,Exatas,Presencial,Iniciativa Privada,5,94,1,0
5431,43,23,Pleno,4362.56,Exatas,Presencial,Iniciativa Privada,4,39,0,0
5432,27,29,Pleno,6959.48,Tecnologia,Presencial,Iniciativa Privada,4,27,0,0
5433,31,23,Júnior,3071.7,Biológicas,EAD,Iniciativa Privada,5,45,1,0
5434,48,29,Pleno,3527.5,Exatas,Presencial,Setor Público,7,68,1,0
5435,60,25,Pleno,6298.1,Exatas,EAD,Iniciativa Privada,8,80,1,0
5436,44,23,Pleno,6862.67,Tecnologia,Presencial,Iniciativa Privada,6,51,0,0
5437,96,30,Pleno,8069.76,Tecnologia,EAD,Iniciativa Privada,8,10,0,0
5438,34,22,Sênior,12650.6,Exatas,Híbrido,Setor Público,7,21,0,0
5439,116,29,Sênior,12548.35,Biológicas,Presencial,Iniciativa Privada,9,46,1,1
5440,107,30,Gestão,15874.93,Exatas,Presencial,ONG,4,88,1,0
5441,25,26,Sênior,12289.16,Tecnologia,EAD,Setor Público,10,12,0,0
5442,96,32,Pleno,5367.23,Tecnologia,EAD,Autônomo/PJ,5,99,1,0
5443,46,25,Pleno,6898.45,Biológicas,Presencial,Autônomo/PJ,4,44,0,0
5444,59,27,Pleno,5509.75,Humanas,Híbrido,Iniciativa Privada,4,74,1,0
5445,25,29,Júnior,2371.7,Biológicas,Presencial,Autônomo/PJ,7,68,0,0
5446,113,29,Sênior,9561.05,Tecnologia,EAD,Iniciativa Privada,4,77,0,0
5447,24,22,Júnior,4747.01,Biológicas,Presencial,ONG,4,21,1,0
5448,89,29,Sênior,10727.91,Biológicas,Presencial,ONG,10,66,0,1
5449,104,30,Sênior,11380.3,Biológicas,Presencial,Iniciativa Privada,8,34,0,0
5450,116,32,Gestão,18892.5,Tecnologia,Presencial,Iniciativa Privada,8,31,1,0
5451,71,30,Sênior,11038.96,Humanas,Híbrido,Iniciativa Privada,9,37,1,1
5452,35,26,Sênior,11723.03,Exatas,EAD,Setor Público,7,57,1,0
5453,58,25,Pleno,5140.91,Exatas,EAD,Iniciativa Privada,10,39,0,0
5454,39,28,Sênior,11590.24,Exatas,Híbrido,Iniciativa Privada,5,87,1,0
5455,27,28,Pleno,4885.04,Humanas,Presencial,Iniciativa Privada,10,91,0,0
5456,72,30,Sênior,10928.86,Biológicas,Presencial,Iniciativa Privada,8,20,0,0
5457,11,20,Sem vínculo,0.0,Humanas,Híbrido,Desempregado,10,48,0,0
5458,84,33,Gestão,17721.21,Humanas,EAD,Autônomo/PJ,9,96,1,1
5459,32,27,Pleno,6770.99,Humanas,EAD,Iniciativa Privada,4,91,1,0
5460,15,23,Júnior,1500.0,Humanas,Presencial,Iniciativa Privada,9,38,1,0
5461,78,29,Sênior,10940.41,Tecnologia,EAD,Iniciativa Privada,9,60,1,0
5462,102,32,Sênior,11496.19,Tecnologia,Presencial,Iniciativa Privada,6,99,0,0
5463,101,31,Gestão,17477.97,Humanas,EAD,Autônomo/PJ,8,9,1,0
5464,53,30,Pleno,3390.82,Tecnologia,Híbrido,Iniciativa Privada,9,100,1,1
5465,75,30,Sênior,9049.6,Humanas,EAD,Iniciativa Privada,9,39,1,0
5466,110,36,Sênior,11739.48,Biológicas,Presencial,ONG,6,57,0,0
5467,64,32,Sem vínculo,0.0,Exatas,Presencial,Desempregado,5,88,1,0
5468,105,33,Sênior,11649.77,Biológicas,Presencial,Iniciativa Privada,4,44,1,0
5469,64,25,Gestão,17210.75,Exatas,EAD,Iniciativa Privada,8,16,0,0
5470,7,27,Júnior,1624.35,Tecnologia,Presencial,Iniciativa Privada,10,67,0,0
5471,34,29,Júnior,3319.16,Exatas,Híbrido,Setor Público,5,9,0,0
5472,73,27,Sem vínculo,0.0,Biológicas,EAD,Desempregado,10,61,1,0
5473,70,28,Pleno,5899.47,Biológicas,Híbrido,Iniciativa Privada,10,88,0,1
5474,88,30,Sênior,11805.21,Exatas,Presencial,Iniciativa Privada,7,31,0,0
5475,31,29,Sênior,10130.53,Tecnologia,Híbrido,ONG,5,71,1,0
5476,94,28,Sênior,11745.35,Tecnologia,EAD,Autônomo/PJ,7,41,1,0
5477,15,24,Sem vínculo,0.0,Exatas,EAD,Desempregado,7,44,1,0
5478,58,27,Júnior,3051.95,Exatas,Presencial,Iniciativa Privada,8,75,1,0
5479,84,31,Gestão,16579.19,Humanas,Presencial,Iniciativa Privada,6,20,1,0
5480,64,29,Sênior,10928.7,Biológicas,EAD,Iniciativa Privada,7,26,1,0
5481,27,23,Pleno,6062.71,Humanas,Presencial,Iniciativa Privada,4,29,1,0
5482,56,30,Sênior,11854.84,Tecnologia,Presencial,Setor Público,8,73,1,0
5483,53,24,Pleno,6829.82,Exatas,Híbrido,Iniciativa Privada,9,84,0,1
5484,26,27,Júnior,1924.48,Biológicas,Presencial,Iniciativa Privada,9,0,0,0
5485,27,29,Sênior,13650.12,Humanas,Presencial,ONG,7,8,1,0
5486,105,35,Sênior,10848.21,Tecnologia,Presencial,Iniciativa Privada,8,2,1,0
5487,103,33,Gestão,18755.21,Tecnologia,Híbrido,Autônomo/PJ,4,52,1,0
5488,35,29,Pleno,7145.83,Humanas,EAD,Iniciativa Privada,8,41,1,0
5489,30,29,Sênior,9291.93,Tecnologia,Presencial,Autônomo/PJ,10,18,0,0
5490,114,35,Pleno,8495.39,Humanas,Presencial,Iniciativa Privada,8,5,0,0
5491,33,25,Sênior,12524.43,Exatas,EAD,Autônomo/PJ,10,6,1,0
5492,70,25,Pleno,6114.23,Tecnologia,Presencial,Iniciativa Privada,9,42,1,0
5493,118,36,Sênior,12074.3,Humanas,Presencial,Iniciativa Privada,7,79,1,0
5494,50,25,Pleno,4927.26,Tecnologia,Presencial,Autônomo/PJ,5,35,0,0
5495,73,32,Sênior,10542.98,Exatas,Presencial,Iniciativa Privada,8,67,0,0
5496,12,28,Júnior,2920.87,Tecnologia,EAD,Iniciativa Privada,7,81,0,0
5497,54,25,Pleno,6403.77,Humanas,EAD,ONG,9,95,0,0
5498,14,25,Júnior,2175.02,Humanas,EAD,ONG,4,95,0,0
5499,41,26,Sênior,12133.07,Tecnologia,Presencial,Iniciativa Privada,10,81,1,0
5500,88,29,Gestão,14872.91,Biológicas,Presencial,Iniciativa Privada,4,38,1,0
5501,6,27,Júnior,3641.13,Tecnologia,Presencial,Iniciativa Privada,5,42,1,0
5502,15,22,Pleno,7126.57,Exatas,Presencial,Iniciativa Privada,4,36,1,0
5503,41,29,Sem vínculo,0.0,Exatas,Presencial,Desempregado,7,27,1,0
5504,78,29,Sênior,13421.42,Humanas,EAD,Setor Público,5,49,1,0
5505,114,29,Gestão,19695.51,Tecnologia,Presencial,Iniciativa Privada,10,38,1,0
5506,51,30,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,9,1,1,0
5507,111,33,Sênior,11880.62,Exatas,Presencial,Setor Público,7,36,1,0
5508,37,28,Pleno,5276.38,Tecnologia,Presencial,Setor Público,9,100,1,0
5509,37,30,Pleno,5750.7,Biológicas,Presencial,Iniciativa Privada,9,65,1,0
5510,11,20,Júnior,2887.78,Tecnologia,EAD,Iniciativa Privada,5,18,1,0
5511,53,25,Pleno,7965.95,Exatas,Híbrido,Setor Público,5,68,0,0
5512,43,30,Pleno,7484.93,Exatas,EAD,Iniciativa Privada,7,43,1,0
5513,22,22,Júnior,5705.5,Exatas,Presencial,Iniciativa Privada,5,12,0,0
5514,79,26,Sênior,12037.04,Humanas,EAD,Iniciativa Privada,7,21,1,0
5515,119,30,Pleno,7736.18,Exatas,Presencial,Iniciativa Privada,4,6,1,0
5516,32,28,Pleno,4568.21,Tecnologia,EAD,Iniciativa Privada,10,1,1,0
5517,59,27,Pleno,6234.92,Humanas,Híbrido,Setor Público,4,61,1,0
5518,55,25,Sênior,13206.44,Tecnologia,EAD,Iniciativa Privada,10,77,1,0
5519,40,27,Sênior,11916.6,Humanas,Presencial,Iniciativa Privada,8,88,1,1
5520,90,30,Sênior,12478.02,Biológicas,EAD,Setor Público,6,89,1,0
5521,30,28,Pleno,5377.66,Tecnologia,Híbrido,Iniciativa Privada,6,4,1,0
5522,33,29,Pleno,7316.29,Exatas,Presencial,Iniciativa Privada,4,19,0,0
5523,116,31,Sênior,11651.92,Tecnologia,Presencial,Autônomo/PJ,8,53,0,0
5524,20,28,Júnior,2428.63,Biológicas,Presencial,Iniciativa Privada,6,75,1,0
5525,9,21,Júnior,3469.01,Humanas,Presencial,Autônomo/PJ,7,62,1,0
5526,98,29,Sênior,12697.39,Tecnologia,Presencial,Autônomo/PJ,7,35,0,0
5527,78,30,Sênior,9987.41,Exatas,Presencial,Iniciativa Privada,5,94,0,0
5528,32,28,Pleno,6695.26,Humanas,Presencial,Iniciativa Privada,6,80,0,0
5529,31,26,Sem vínculo,0.0,Exatas,Presencial,Desempregado,9,15,1,0
5530,24,27,Sênior,13108.47,Tecnologia,EAD,Iniciativa Privada,7,56,1,0
5531,97,34,Sênior,11800.88,Exatas,Presencial,Autônomo/PJ,6,63,0,0
5532,22,21,Júnior,4116.3,Humanas,Híbrido,Setor Público,5,9,1,0
5533,48,24,Pleno,7158.26,Tecnologia,Presencial,Iniciativa Privada,4,98,1,0
5534,46,23,Júnior,1500.0,Tecnologia,EAD,Iniciativa Privada,8,96,0,0
5535,47,27,Pleno,6952.26,Biológicas,Presencial,Iniciativa Privada,9,98,0,1
5536,55,24,Pleno,8483.97,Tecnologia,Presencial,Iniciativa Privada,5,50,0,0
5537,89,33,Gestão,17598.47,Exatas,Presencial,Setor Público,5,26,1,0
5538,114,29,Sem vínculo,0.0,Humanas,EAD,Desempregado,5,6,1,0
5539,45,25,Pleno,5978.2,Tecnologia,EAD,Autônomo/PJ,8,90,0,1
5540,44,23,Júnior,1973.01,Humanas,EAD,Iniciativa Privada,7,40,0,0
5541,118,30,Sênior,11592.11,Exatas,Presencial,ONG,6,75,0,0
5542,28,27,Pleno,6805.69,Exatas,Presencial,Autônomo/PJ,4,96,1,0
5543,116,33,Sem vínculo,0.0,Exatas,EAD,Desempregado,10,12,1,0
5544,101,31,Sênior,8915.04,Biológicas,Presencial,Iniciativa Privada,4,65,0,0
5545,57,29,Pleno,6297.42,Humanas,Presencial,Autônomo/PJ,9,2,1,0
5546,52,26,Júnior,4377.96,Tecnologia,Presencial,Setor Público,8,10,1,0
5547,68,29,Gestão,19358.33,Tecnologia,Presencial,Iniciativa Privada,4,4,0,0
5548,102,34,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,9,59,1,0
5549,115,36,Sênior,11804.85,Biológicas,Presencial,Iniciativa Privada,9,1,0,0
5550,74,30,Sênior,12861.58,Biológicas,EAD,Iniciativa Privada,8,91,0,1
5551,48,25,Pleno,5510.27,Tecnologia,Presencial,ONG,8,76,0,0
5552,53,30,Júnior,1500.0,Exatas,Híbrido,Iniciativa Privada,6,98,1,0
5553,39,28,Sênior,11444.79,Tecnologia,Presencial,ONG,6,63,0,0
5554,45,28,Pleno,5236.82,Biológicas,Presencial,Autônomo/PJ,8,12,1,0
5555,80,26,Sênior,11431.59,Tecnologia,EAD,Iniciativa Privada,6,53,1,0
5556,66,31,Gestão,16692.6,Exatas,Híbrido,Iniciativa Privada,7,11,1,0
5557,55,31,Pleno,5534.47,Tecnologia,EAD,Autônomo/PJ,5,17,1,0
5558,72,27,Gestão,17364.48,Tecnologia,EAD,Setor Público,4,17,0,0
5559,67,25,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,4,16,1,0
5560,63,25,Gestão,16241.8,Exatas,EAD,ONG,10,38,1,0
5561,38,30,Sênior,13490.85,Exatas,EAD,Iniciativa Privada,4,85,0,0
5562,80,30,Gestão,16835.65,Tecnologia,Híbrido,Iniciativa Privada,4,12,1,0
5563,21,26,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,7,44,0,0
5564,87,27,Gestão,17810.97,Exatas,Híbrido,Iniciativa Privada,7,18,0,0
5565,99,30,Gestão,17175.3,Biológicas,Presencial,Iniciativa Privada,5,87,0,0
5566,53,26,Pleno,4919.05,Humanas,Híbrido,Autônomo/PJ,8,18,1,0
5567,15,26,Pleno,2856.59,Humanas,Presencial,ONG,6,20,0,0
5568,87,29,Gestão,14993.69,Exatas,Presencial,Setor Público,5,23,0,0
5569,43,30,Júnior,4347.13,Humanas,Híbrido,Iniciativa Privada,10,29,1,0
5570,24,26,Sênior,13204.47,Exatas,Presencial,Setor Público,4,91,1,0
5571,41,24,Pleno,6630.99,Tecnologia,EAD,Autônomo/PJ,6,47,0,0
5572,64,28,Gestão,17043.69,Exatas,Presencial,ONG,10,34,1,0
5573,68,25,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,5,58,0,0
5574,82,29,Pleno,6966.09,Tecnologia,Híbrido,Iniciativa Privada,4,16,1,0
5575,51,25,Pleno,6017.94,Tecnologia,Presencial,Autônomo/PJ,5,47,0,0
5576,8,21,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,4,97,0,0
5577,79,33,Gestão,19041.37,Tecnologia,Presencial,Iniciativa Privada,9,54,1,0
5578,107,32,Pleno,6241.41,Humanas,EAD,Iniciativa Privada,4,8,0,0
5579,70,27,Sênior,11991.31,Exatas,EAD,ONG,9,76,0,0
5580,96,30,Gestão,16548.01,Biológicas,EAD,Iniciativa Privada,7,13,1,0
5581,115,36,Sênior,12893.41,Tecnologia,Híbrido,Iniciativa Privada,4,25,1,0
5582,13,22,Júnior,2249.47,Tecnologia,Presencial,Iniciativa Privada,5,51,0,0
5583,56,28,Pleno,4382.01,Biológicas,EAD,Iniciativa Privada,6,84,0,0
5584,115,33,Sênior,10484.71,Exatas,EAD,Iniciativa Privada,7,43,1,0
5585,111,34,Gestão,19051.15,Humanas,Presencial,Iniciativa Privada,9,83,1,1
5586,86,33,Sem vínculo,0.0,Exatas,Presencial,Desempregado,6,10,1,0
5587,78,26,Pleno,6287.23,Exatas,EAD,Autônomo/PJ,9,50,1,0
5588,11,27,Pleno,5868.76,Tecnologia,EAD,Autônomo/PJ,10,41,1,0
5589,112,35,Sênior,13133.64,Biológicas,Presencial,Iniciativa Privada,8,61,0,1
5590,94,34,Sênior,12171.38,Tecnologia,Presencial,Autônomo/PJ,6,34,1,0
5591,44,25,Pleno,7290.16,Tecnologia,Presencial,Autônomo/PJ,8,63,0,0
5592,118,30,Sênior,11150.92,Humanas,Presencial,Setor Público,10,94,0,1
5593,65,32,Sênior,9480.73,Exatas,Presencial,Iniciativa Privada,8,17,0,0
5594,33,29,Pleno,5708.65,Biológicas,Presencial,Iniciativa Privada,7,13,0,0
5595,102,33,Gestão,15558.08,Tecnologia,Presencial,Autônomo/PJ,6,48,0,0
5596,59,27,Sênior,13346.35,Humanas,Híbrido,Setor Público,9,68,1,1
5597,42,25,Júnior,2393.88,Exatas,EAD,Autônomo/PJ,4,16,1,0
5598,14,21,Júnior,2742.1,Tecnologia,Presencial,Setor Público,7,20,1,0
5599,87,31,Sênior,11020.64,Humanas,Presencial,Iniciativa Privada,7,13,1,0
5600,61,26,Gestão,16846.68,Exatas,EAD,Autônomo/PJ,4,2,0,0
5601,64,27,Sênior,12794.81,Exatas,EAD,Iniciativa Privada,6,30,1,0
5602,90,30,Gestão,17810.23,Biológicas,EAD,Setor Público,9,88,0,1
5603,7,27,Sem vínculo,0.0,Exatas,EAD,Desempregado,7,46,0,0
5604,66,25,Gestão,16633.09,Biológicas,Presencial,Autônomo/PJ,8,43,1,1
5605,63,32,Sênior,15082.77,Humanas,Presencial,Iniciativa Privada,4,16,0,0
5606,112,29,Gestão,18464.02,Humanas,EAD,Iniciativa Privada,9,89,1,1
5607,65,30,Sênior,12158.67,Biológicas,Presencial,Setor Público,5,80,1,0
5608,107,35,Sênior,11839.73,Tecnologia,Presencial,ONG,7,55,0,0
5609,45,25,Pleno,5977.93,Biológicas,Presencial,Setor Público,9,82,1,1
5610,41,26,Júnior,5490.43,Exatas,Presencial,Iniciativa Privada,8,26,1,0
5611,119,29,Gestão,16831.78,Biológicas,EAD,Iniciativa Privada,6,70,1,1
5612,112,30,Sênior,10858.99,Exatas,Presencial,Autônomo/PJ,6,89,0,0
5613,42,23,Sênior,12577.27,Biológicas,Presencial,Autônomo/PJ,4,68,1,0
5614,84,30,Sem vínculo,0.0,Biológicas,EAD,Desempregado,8,1,0,0
5615,97,32,Pleno,5826.99,Exatas,Híbrido,Iniciativa Privada,4,79,1,0
5616,23,25,Júnior,6149.49,Exatas,EAD,Autônomo/PJ,7,61,0,0
5617,103,33,Gestão,17755.06,Humanas,EAD,Iniciativa Privada,4,74,1,0
5618,68,27,Gestão,16526.46,Tecnologia,Presencial,Setor Público,5,86,0,0
5619,27,25,Pleno,8325.52,Tecnologia,Presencial,Autônomo/PJ,4,98,1,0
5620,16,26,Júnior,3110.23,Exatas,Presencial,Iniciativa Privada,4,5,1,0
5621,63,31,Gestão,17858.58,Exatas,Presencial,Iniciativa Privada,7,100,0,0
5622,62,25,Gestão,14995.98,Tecnologia,Presencial,Autônomo/PJ,8,64,0,0
5623,82,32,Gestão,15820.16,Exatas,Presencial,Setor Público,9,96,0,0
5624,9,20,Júnior,5311.95,Tecnologia,EAD,Iniciativa Privada,9,17,0,0
5625,91,31,Sênior,9953.42,Tecnologia,Híbrido,Iniciativa Privada,5,54,1,0
5626,12,26,Júnior,4163.61,Tecnologia,EAD,Setor Público,4,66,1,0
5627,66,29,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,7,56,0,0
5628,112,30,Gestão,19552.1,Tecnologia,EAD,Iniciativa Privada,7,18,1,0
5629,59,30,Sênior,11949.57,Exatas,Presencial,Autônomo/PJ,9,73,0,0
5630,93,33,Pleno,6287.15,Tecnologia,EAD,Iniciativa Privada,7,83,1,0
5631,73,30,Sênior,12007.84,Biológicas,Presencial,Iniciativa Privada,8,10,1,0
5632,97,29,Sênior,14140.46,Exatas,Presencial,Iniciativa Privada,4,95,1,0
5633,84,27,Gestão,17737.05,Tecnologia,EAD,ONG,6,83,1,0
5634,6,25,Júnior,3397.53,Tecnologia,EAD,Iniciativa Privada,9,54,1,0
5635,60,26,Gestão,19316.71,Humanas,Híbrido,Autônomo/PJ,10,95,1,1
5636,8,25,Júnior,2845.7,Tecnologia,Presencial,Iniciativa Privada,10,36,1,0
5637,83,32,Sem vínculo,0.0,Biológicas,EAD,Desempregado,9,85,1,0
5638,43,28,Pleno,6685.7,Exatas,Presencial,Autônomo/PJ,5,3,0,0
5639,119,35,Gestão,16182.96,Exatas,Presencial,Autônomo/PJ,6,12,1,0
5640,6,21,Júnior,4896.18,Biológicas,EAD,ONG,8,69,0,0
5641,107,34,Sênior,12310.16,Exatas,EAD,Setor Público,10,92,1,0
5642,43,30,Pleno,5729.63,Biológicas,EAD,Autônomo/PJ,9,57,1,0
5643,90,29,Sênior,10365.22,Biológicas,Presencial,Iniciativa Privada,4,1,1,0
5644,117,35,Sênior,12901.93,Biológicas,Presencial,Iniciativa Privada,6,59,1,0
5645,34,26,Sênior,10901.98,Biológicas,Presencial,Setor Público,6,88,0,0
5646,10,21,Júnior,1500.0,Tecnologia,Presencial,Iniciativa Privada,10,31,0,0
5647,118,36,Sênior,12356.14,Tecnologia,EAD,Iniciativa Privada,9,62,0,0
5648,79,26,Sênior,12300.84,Exatas,Presencial,Iniciativa Privada,6,59,1,0
5649,97,33,Sênior,11649.8,Biológicas,EAD,Iniciativa Privada,5,25,1,0
5650,26,29,Pleno,7657.57,Exatas,EAD,Setor Público,4,89,1,0
5651,119,32,Sênior,12020.92,Tecnologia,EAD,Iniciativa Privada,7,21,1,0
5652,76,33,Sem vínculo,0.0,Humanas,Presencial,Desempregado,4,73,1,0
5653,72,27,Sem vínculo,0.0,Exatas,Presencial,Desempregado,10,86,0,0
5654,114,36,Sem vínculo,0.0,Humanas,Presencial,Desempregado,9,3,0,0
5655,52,31,Pleno,7732.26,Biológicas,Presencial,Iniciativa Privada,6,15,0,0
5656,89,31,Gestão,17360.49,Exatas,EAD,Iniciativa Privada,4,62,0,0
5657,88,33,Sem vínculo,0.0,Humanas,Híbrido,Desempregado,7,41,0,0
5658,40,28,Sem vínculo,0.0,Humanas,EAD,Desempregado,5,32,0,0
5659,73,28,Pleno,4867.64,Humanas,EAD,Autônomo/PJ,4,12,0,0
5660,74,26,Sênior,10623.52,Tecnologia,EAD,Iniciativa Privada,4,45,1,0
5661,6,22,Júnior,3500.69,Exatas,Presencial,Setor Público,5,12,0,0
5662,73,33,Sênior,11526.85,Tecnologia,Presencial,Autônomo/PJ,5,32,0,0
5663,17,24,Júnior,2958.3,Humanas,Presencial,Iniciativa Privada,9,13,0,0
5664,65,26,Sênior,10529.6,Exatas,Híbrido,Setor Público,6,7,0,0
5665,32,27,Sênior,9312.44,Tecnologia,Presencial,Autônomo/PJ,6,89,1,0
5666,61,26,Sênior,11991.77,Exatas,Presencial,Autônomo/PJ,9,85,1,0
5667,111,33,Sênior,11881.13,Exatas,Híbrido,Iniciativa Privada,5,45,0,0
5668,28,23,Sênior,11166.59,Tecnologia,Presencial,Setor Público,7,0,0,0
5669,30,22,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,6,58,1,0
5670,26,25,Júnior,3171.96,Humanas,EAD,Setor Público,7,59,0,1
5671,66,27,Sênior,13361.11,Humanas,Presencial,Autônomo/PJ,5,48,1,0
5672,68,32,Gestão,16286.29,Exatas,EAD,Autônomo/PJ,4,79,1,0
